id,url,text,createdAt,retweetCount,replyCount,likeCount,quoteCount,isRetweet,isQuote,Traffic_Reason,Mumbai_Region
2067609985555816914,https://x.com/MTPHereToHelp/status/2067609985555816914,"ILLEGAL PARKING OF TRUCKS, DUMPERS AND TEMPOS CAUSING TRAFFIC CHAOS

Ahead of McDonald's on Andheri–Ghatkopar Link Road near Sakinaka Nala, a large number of trucks, dumpers and tempos are being illegally parked on the roadside, creating a major obstruction to the free flow of https://t.co/A46YhNeKIv",Thu Jun 18 14:06:49 +0000 2026,4,2,18,2,False,False,Vehicle Breakdown,Western Suburbs (WEH Axis)
2067468662320288206,https://x.com/MTPHereToHelp/status/2067468662320288206,"वाहतूक कोंडी कमी करण्यासाठी रिव्हर्स लेन 
मुंबई पोलिसांनी नेहरू नगर पुल, चुनाभट्टी ते बीकेसी कनेक्टर मार्गावर सकाळी ८.०० ते १०.३० या वेळेत रिव्हर्स लेन सुरू केली आहे. यामुळे वाहतुकीचा प्रवाह सुधारून मुंबईकरांचा प्रवास अधिक जलद होत आहे.

#ReversingCongestion https://t.co/0yL3MhhN4y",Thu Jun 18 04:45:15 +0000 2026,10,5,33,2,False,False,General Congestion,Other Landmark
2067467272390889575,https://x.com/MTPHereToHelp/status/2067467272390889575,"A reverse lane to fast forward traffic.
Mumbai Traffic Police has operationalised a reverse lane from Nehru Nagar Bridge, Chunabhatti to the BKC Connector (8:00 AM–10:30 AM) to ease traffic flow.
Hear from Mumbaikars on how it’s helping them beat the rush.

#ReversingCongestion https://t.co/6cH153j9cr",Thu Jun 18 04:39:44 +0000 2026,18,34,96,6,False,False,General Congestion,BKC Business District
2067178414315061611,https://x.com/MTPHereToHelp/status/2067178414315061611,"How can a wheel chair pass this Boulders,no thought process - stopping bikes from parking on footpath does not require Boulders, it requires strict action by both @MTPHereToHelp &amp; @mybmcWardFN @mybmcInfra @mumbaimatterz @walkingproject @WadalaForum @richapintoi https://t.co/cS3AmmDMEC",Wed Jun 17 09:31:54 +0000 2026,1,1,8,0,False,False,General Traffic Alert,Other Landmark
2066767223503630454,https://x.com/MTPHereToHelp/status/2066767223503630454,"These garbage trucks are parked every evening creating blockage for 1 lane...which creates more traffic in rush hour time... please help to remove these garbage trucks 

@MumbaiPolice @MTPHereToHelp @RoadsOfMumbai https://t.co/T5eu6Bdrf9",Tue Jun 16 06:17:59 +0000 2026,0,2,0,0,False,False,General Traffic Alert,Other Landmark
2066178410158993661,https://x.com/MTPHereToHelp/status/2066178410158993661,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Sun Jun 14 15:18:15 +0000 2026,0,1,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2066163884818579868,https://x.com/MTPHereToHelp/status/2066163884818579868,"बेस्ट बस अपघातामुळे गोखले पूल (सहार ) येथे दक्षिणेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Gokhale Bridge ( Sahar ) South Bound Due To BEST Bus Accident.
 #MTPTrafficUpdate",Sun Jun 14 14:20:32 +0000 2026,0,4,12,1,False,False,Accident,Western Suburbs (WEH Axis)
2065826681429090536,https://x.com/MTPHereToHelp/status/2065826681429090536,"🔸As per the instructions of Hon’ble Shri. Deven Bharti @CPMumbaiPolice Grievance Redressal Day was organised on 13th June 2026, Saturday across all police stations under the supervision of the Jt. CP (L&amp;O).

On this occasion, Addl CsP and DCsP also visited the Police Stations",Sat Jun 13 16:00:36 +0000 2026,8,25,104,1,False,False,General Traffic Alert,Eastern Suburbs (EEH Axis)
2064776755786002665,https://x.com/MTPHereToHelp/status/2064776755786002665,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Wed Jun 10 18:28:34 +0000 2026,1,1,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2064729401871487351,https://x.com/MTPHereToHelp/status/2064729401871487351,"बेस्ट बसच्या बिघाडामुळे कर्मवीर दादासाहेब गायकवाड बस स्टॉप (अँटॉप हिल) येथे  जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Karmveer Dadasaheb Gaikwad Bus Stop (Antop Hill)  Due To BEST Bus Breakdown.
 #MTPTrafficUpdate",Wed Jun 10 15:20:24 +0000 2026,2,2,5,0,False,False,Vehicle Breakdown,Other Landmark
2063478557016465496,https://x.com/MTPHereToHelp/status/2063478557016465496,"'Guess कर मुंबईकर!' मध्ये काल शनिवारी विचारलेल्या प्रश्नाचं उत्तर आहे,'विहार, तुळशी, तानसा, मोडक सागर, अप्पर वैतरणा, हिंदुहृदयसम्राट बाळासाहेब ठाकरे मध्य वैतरणा आणि भातसा'.

आपल्या मुंबईच्या कोणत्या गोष्टी तुम्हाला जाणून घ्यायला आवडतील हे आम्हाला कंमेंट बॉक्समध्ये नक्की सांगा ! https://t.co/PSEE2bcxF0",Sun Jun 07 04:30:00 +0000 2026,19,10,33,0,False,False,General Traffic Alert,Other Landmark
2062699350841753749,https://x.com/MTPHereToHelp/status/2062699350841753749,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Fri Jun 05 00:53:42 +0000 2026,0,0,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2062628030317838783,https://x.com/MTPHereToHelp/status/2062628030317838783,"बीएमसीच्या कामामुळे  एससीएलआर ब्रिज (चेंबूर)   येथे दक्षिणेकडे  जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At SCLR Bridge ( Chembur ) South Bound Due To BMC Work.
 #MTPTrafficUpdate",Thu Jun 04 20:10:18 +0000 2026,0,1,2,0,False,False,VIP / Security Movement,Eastern Suburbs (EEH Axis)
2061489731796718008,https://x.com/MTPHereToHelp/status/2061489731796718008,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Mon Jun 01 16:47:07 +0000 2026,0,0,3,0,False,False,Traffic Cleared / Normal,Other Landmark
2061452090128646221,https://x.com/MTPHereToHelp/status/2061452090128646221,"बेस्ट बसच्या बिघाडामुळे छोटा सायन (माहीम) येथे दक्षिणेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Chota Sion (Mahim) South Bound Due To BEST Bus Breakdown.
 #MTPTrafficUpdate",Mon Jun 01 14:17:32 +0000 2026,0,2,9,0,False,False,Vehicle Breakdown,Eastern Suburbs (EEH Axis)
2049655131361386800,https://x.com/MTPHereToHelp/status/2049655131361386800,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Thu Apr 30 01:00:38 +0000 2026,0,1,2,1,False,False,Traffic Cleared / Normal,Other Landmark
2049387135065788638,https://x.com/MTPHereToHelp/status/2049387135065788638,प्रजासत्ताक दिन 26 जानेवारी 2026 रोजी झालेल्या संचलन समारंभात भाग घेतलेल्या  पथकांना शासनातर्फे चषक देण्यात येतात. त्याकरिता गठित करण्यात आलेल्या निवड समितीने शालेय पथकातील उत्कृष्ट संचलन पथक म्हणून खालील पथकांची निवड केलेली आहे. https://t.co/mvHJ9zD4co,Wed Apr 29 07:15:43 +0000 2026,0,0,1,0,False,False,General Traffic Alert,Other Landmark
2049353595565605253,https://x.com/MTPHereToHelp/status/2049353595565605253,"क्रेन अपघातामुळे मानखुर्द नवीन पूल (मानखुर्द) येथे उत्तरेकडे जाणारी  वाहतूक संथ गतीने सुरु आहे  
Traffic Movement Is Slow At Mankhurd New Bridge (Mankhurd) North Bound Due To Crain Accident.
 #MTPTrafficUpd",Wed Apr 29 05:02:26 +0000 2026,2,28,13,2,False,False,Accident,Extended Suburbs / Outskirts
2049302994089574863,https://x.com/MTPHereToHelp/status/2049302994089574863,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Wed Apr 29 01:41:22 +0000 2026,0,7,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2049184843750334512,https://x.com/MTPHereToHelp/status/2049184843750334512,"क्रेन अपघातामुळे मानखुर्द नवीन पूल  येथे  उत्तरेकडे जाणारी  वाहतूक संथ गतीने सुरु आहे  
Traffic Movement Is Slow At Mankhurd New Bridge North Bound Due To Crain Accident.
 #MTPTrafficUpda",Tue Apr 28 17:51:53 +0000 2026,2,12,5,2,False,False,Accident,Extended Suburbs / Outskirts
2049176607143661735,https://x.com/MTPHereToHelp/status/2049176607143661735,The action has been taken by Dahisar Traffic Division,Tue Apr 28 17:19:09 +0000 2026,0,0,0,0,False,False,General Traffic Alert,Western Suburbs (WEH Axis)
2049127912151138698,https://x.com/MTPHereToHelp/status/2049127912151138698,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Tue Apr 28 14:05:39 +0000 2026,0,0,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2049126274812277073,https://x.com/MTPHereToHelp/status/2049126274812277073,"बेस्ट बस आणि डंपरच्या अपघातामुळे टी जंक्शन (मानखुर्द)  येथे उत्तरेकडे  दक्षिणेकडे जाणारी  वाहतूक संथ गतीने सुरु आहे  
Traffic Movement Is Slow At T Junction (Mankhurd) North  Bound  Due To BEST Bus &amp; Dumpar Accident.
 #MTPTrafficUpdate",Tue Apr 28 13:59:09 +0000 2026,0,1,1,0,False,False,Accident,Extended Suburbs / Outskirts
2049082164751544447,https://x.com/MTPHereToHelp/status/2049082164751544447,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Tue Apr 28 11:03:52 +0000 2026,0,0,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2049076348610863415,https://x.com/MTPHereToHelp/status/2049076348610863415,"डंपर आणि दुचाकीच्या अपघातामुळे महानंदा डेअरी (जोगेश्वरी) येथे दक्षिणेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Mahananda Dairy (Jogeshwari)  South Bound Due To dumper and Bike Accident .
 #MTPTrafficUpdate",Tue Apr 28 10:40:46 +0000 2026,0,1,0,0,False,False,Vehicle Breakdown,Western Suburbs (WEH Axis)
2048999580214460841,https://x.com/MTPHereToHelp/status/2048999580214460841,"BMC च्या कामामुळे बिर्ला स्कूल (D.B.मार्ग) येथील वाहतूक संथ गतीने गतीने सुरु आहे  
Traffic Movement Is Slow At Birla School (D.B.Marg) Due To BMC Work.
 #MTPTrafficUpdate",Tue Apr 28 05:35:43 +0000 2026,0,1,1,0,False,False,VIP / Security Movement,Other Landmark
2048994974432461292,https://x.com/MTPHereToHelp/status/2048994974432461292,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Tue Apr 28 05:17:25 +0000 2026,0,0,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2048993242650464751,https://x.com/MTPHereToHelp/status/2048993242650464751,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Tue Apr 28 05:10:32 +0000 2026,0,0,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2048989754465857860,https://x.com/MTPHereToHelp/status/2048989754465857860,"पाण्याचा टँकरच्या बिघाडामुळे सेंटोर ब्रिज (वाकोला) येथे दक्षिणेकडे जाणारी  वाहतूक संथ गतीने सुरु आहे  
Traffic Movement Is Slow At Centor Bridge (Vakola) South Bound  Due To Water Tanker Breakdown.
 #MTPTrafficUpdate",Tue Apr 28 04:56:40 +0000 2026,0,2,2,0,False,False,Vehicle Breakdown,Other Landmark
2048988193291456950,https://x.com/MTPHereToHelp/status/2048988193291456950,The action has been taken by Goregoan Traffic Divison,Tue Apr 28 04:50:28 +0000 2026,0,1,0,0,False,False,General Traffic Alert,Other Landmark
2048987260079796321,https://x.com/MTPHereToHelp/status/2048987260079796321,The action has been taken by D.N.Nagar Traffic Divison,Tue Apr 28 04:46:45 +0000 2026,0,0,0,0,False,False,General Traffic Alert,Other Landmark
2048986653415575941,https://x.com/MTPHereToHelp/status/2048986653415575941,"टेम्पोच्या बिघाडामुळे अंधेरी ब्रिज (सहार) येथे  दक्षिणेकडे जाणारी  वाहतूक संथ गतीने सुरु आहे  
Traffic Movement Is Slow At Andheri Bridge (Sahar) South Bound Due To Tempo Breakdown.
 #MTPTrafficUpda",Tue Apr 28 04:44:21 +0000 2026,0,1,4,0,False,False,Vehicle Breakdown,Western Suburbs (WEH Axis)
2048974829857161297,https://x.com/MTPHereToHelp/status/2048974829857161297,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Tue Apr 28 03:57:22 +0000 2026,0,0,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2048964660981108878,https://x.com/MTPHereToHelp/status/2048964660981108878,"कारच्या बिघाडामुळे आणि तेल सांडल्याने वाकोला पूल (वाकोला) येथे दक्षिणेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Vakola Bridge (Vakola) South Bound Due To Car Breakdown And Oil Spilled.
 #MTPTrafficUpdate",Tue Apr 28 03:16:57 +0000 2026,0,4,1,0,False,False,Vehicle Breakdown,Other Landmark
2048780221042843932,https://x.com/MTPHereToHelp/status/2048780221042843932,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Mon Apr 27 15:04:03 +0000 2026,0,0,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2048769980322480237,https://x.com/MTPHereToHelp/status/2048769980322480237,"बेस्ट बसच्या बिघाडामुळे सुंदर महल (मरिन ड्राइव्ह) येथे उत्तरेकडे  जाणारी  वाहतूक संथ गतीने सुरु आहे  
Traffic Movement Is Slow At Sunder Mahal  (Marin Drive) North Bound  Due To BEST Bus Breakdown.
 #MTPTrafficUpdate",Mon Apr 27 14:23:22 +0000 2026,1,4,4,0,False,False,Vehicle Breakdown,Other Landmark
2047497679027257627,https://x.com/MTPHereToHelp/status/2047497679027257627,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Fri Apr 24 02:07:42 +0000 2026,1,0,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2047492058009735373,https://x.com/MTPHereToHelp/status/2047492058009735373,"डंपर बिघाडामुळे एससीएलआर पुल (कुर्ला) येथे उत्तरेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow On SCLR  Bridge (Kurla ) North Bound  Due To Dumper Breakdown.
 #MTPTrafficUpdate",Fri Apr 24 01:45:21 +0000 2026,1,2,2,0,False,False,Vehicle Breakdown,Eastern Suburbs (EEH Axis)
2047491094133555589,https://x.com/MTPHereToHelp/status/2047491094133555589,"टेम्पोच्या अपघातामुळे जोगेश्वरी सबवे येथे दक्षिणेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Jogeshwari Subway  South Bound Due To Tempo Accident .
 #MTPTrafficUpdate",Fri Apr 24 01:41:32 +0000 2026,1,1,1,0,False,False,Accident,Western Suburbs (WEH Axis)
2047340940256530865,https://x.com/MTPHereToHelp/status/2047340940256530865,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Thu Apr 23 15:44:52 +0000 2026,0,0,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2047338359526502633,https://x.com/MTPHereToHelp/status/2047338359526502633,"कारच्या  बिघाडामुळे पोल क्रमांक २४१  (वडाळा) येथे वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At  North bound (wadala)Poll no 241 Car  Breakdown.
 #MTPTrafficUpdate",Thu Apr 23 15:34:37 +0000 2026,0,1,3,0,False,False,Vehicle Breakdown,Other Landmark
2047319294221173181,https://x.com/MTPHereToHelp/status/2047319294221173181,"BAG SELLER, TRAVEL BAG SELLING ENCROACHERS UNAUTHORIZED HAWKERS WHO R MAFIA &amp; CRIMINAL WHO DAILY DO  ILLEGAL ENCROACHMENT OF CHAKLA STREET आतच्या रस्ता - INSIDE ROAD &amp; FOOTHPATH NOS. 199/203, 205/208, NR. 2 MOSQUE MASJID, OPP. 2 CREAM APT., NR. 2 HINDUSTAN AROMATICS SHOP GATE https://t.co/WFevfSUUCt",Thu Apr 23 14:18:51 +0000 2026,0,1,0,0,False,False,General Traffic Alert,Other Landmark
2047306916473569605,https://x.com/MTPHereToHelp/status/2047306916473569605,The action has been taken by Mahim Traffic Division.,Thu Apr 23 13:29:40 +0000 2026,0,0,0,0,False,False,General Traffic Alert,Eastern Suburbs (EEH Axis)
2047306427912622591,https://x.com/MTPHereToHelp/status/2047306427912622591,The action has been taken by Azad Maidan Traffic Division.,Thu Apr 23 13:27:44 +0000 2026,0,0,0,0,False,False,General Traffic Alert,Eastern Suburbs (EEH Axis)
2047236077153648799,https://x.com/MTPHereToHelp/status/2047236077153648799,The action has been taken by Matunga Traffic Division.,Thu Apr 23 08:48:11 +0000 2026,0,0,0,0,False,False,General Traffic Alert,Eastern Suburbs (EEH Axis)
2047225685455126556,https://x.com/MTPHereToHelp/status/2047225685455126556,The action has been taken by Goregaon Traffic Division.,Thu Apr 23 08:06:53 +0000 2026,0,1,0,0,False,False,General Traffic Alert,Western Suburbs (WEH Axis)
2047225533294059598,https://x.com/MTPHereToHelp/status/2047225533294059598,The action has been taken by Goregaon Traffic Division.,Thu Apr 23 08:06:17 +0000 2026,0,0,0,0,False,False,General Traffic Alert,Western Suburbs (WEH Axis)
2047215532450214332,https://x.com/MTPHereToHelp/status/2047215532450214332,The action has been taken by kurla Traffic Division.,Thu Apr 23 07:26:33 +0000 2026,0,0,0,0,False,False,General Traffic Alert,Eastern Suburbs (EEH Axis)
2047212907394687305,https://x.com/MTPHereToHelp/status/2047212907394687305,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Thu Apr 23 07:16:07 +0000 2026,0,0,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2047201442524729790,https://x.com/MTPHereToHelp/status/2047201442524729790,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Thu Apr 23 06:30:33 +0000 2026,0,0,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2047189800869040291,https://x.com/MTPHereToHelp/status/2047189800869040291,"बेस्ट बसच्या बिघाडामुळे गोखले रोड (दादर) येथे उत्तरेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Gokhale Road  (Dadar) North Bound Due To BEST Bus Breakdown.
 #MTPTrafficUpdate",Thu Apr 23 05:44:18 +0000 2026,0,1,2,0,False,False,Vehicle Breakdown,South Mumbai
2047179179872121009,https://x.com/MTPHereToHelp/status/2047179179872121009,"बेस्ट बसच्या बिघाडामुळे कुमरिया जंक्शन (सहार) येथे उत्तरेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At  Kumariya Junction (Sahar) North Bound Due To BEST  Bus Breakdown.
 #MTPTrafficUpdate",Thu Apr 23 05:02:05 +0000 2026,0,1,3,0,False,False,Vehicle Breakdown,Western Suburbs (WEH Axis)
2047166700999893432,https://x.com/MTPHereToHelp/status/2047166700999893432,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Thu Apr 23 04:12:30 +0000 2026,0,0,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2047139152542732349,https://x.com/MTPHereToHelp/status/2047139152542732349,"टेम्पोच्या  बिघाडामुळे कोंडूर जंक्शन (वांद्रे) येथे उत्तरेकडे जाणारी  वाहतूक संथ आहे
Traffic Movement Is Slow At Kondur Junction (Bandra ) North Bound  Due To Best Bus Breakdown.
 #MTPTrafficUpdate",Thu Apr 23 02:23:02 +0000 2026,0,1,2,0,False,False,Vehicle Breakdown,Western Suburbs (WEH Axis)
2047137793634369585,https://x.com/MTPHereToHelp/status/2047137793634369585,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Thu Apr 23 02:17:38 +0000 2026,0,0,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2047127140618105136,https://x.com/MTPHereToHelp/status/2047127140618105136,"टेम्पोच्या  बिघाडामुळे अमर महल जंक्शन (चेंबूर) येथे  दक्षिणेकडे जाणारी  वाहतूक संथ आहे
Traffic Movement Is Slow At Amar Mahal Junction(Chembur) South Bound  Due To Tempo Breakdown.
 #MTPTrafficUpdate",Thu Apr 23 01:35:18 +0000 2026,0,1,6,0,False,False,Vehicle Breakdown,Eastern Suburbs (EEH Axis)
2046954565254402354,https://x.com/MTPHereToHelp/status/2046954565254402354,The action has been taken by Mahim Traffic Divison,Wed Apr 22 14:09:33 +0000 2026,0,0,1,0,False,False,General Traffic Alert,South Mumbai
2046887497947549836,https://x.com/MTPHereToHelp/status/2046887497947549836,"UNAUTHORIZED HAWKERS HAATGAADI DRY FRUITS KHAJOOR &amp; HANDCART OTHERS PRODUCT VENDORS &amp; TRAVEL BAG'S SELLING ENCROACHERS R DAILY DOINGS ENCROACHMENTS OF आतच्या रस्ता-INSIDE CHAKLA ST. ROAD NO. 199/201, 202/208, NR. MOSQUE, CREAM APT., MUMBAI-3
@PydhoniePS @mybmcWardB @MTPHereToHelp https://t.co/Vz7O9X71kp",Wed Apr 22 09:43:03 +0000 2026,0,1,0,0,False,False,General Traffic Alert,Other Landmark
2045322381221322913,https://x.com/MTPHereToHelp/status/2045322381221322913,"इलेक्ट्रिक बसच्या बिघाडामुळे चकाला  जंक्शन (पायधुनी) येथे उत्तरेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Chakal Junction ( Pydhunie) North  Bound Due To Electric Bus Breakdown.
 #MTPTrafficUpdate",Sat Apr 18 02:03:50 +0000 2026,1,3,6,0,False,False,Vehicle Breakdown,Other Landmark
2045143056639479966,https://x.com/MTPHereToHelp/status/2045143056639479966,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Fri Apr 17 14:11:16 +0000 2026,0,0,1,0,False,False,Traffic Cleared / Normal,Other Landmark
2045136112516260167,https://x.com/MTPHereToHelp/status/2045136112516260167,"टेम्पोच्या बिघाडामुळे रे रोड पोल क्रमांक १०५ (वडाळा) येथे उत्तरेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Reay Road Poll Number 105 (Wadala) North Bound Due To Tempo Breakdown.
 #MTPTrafficUpdate",Fri Apr 17 13:43:40 +0000 2026,0,2,2,0,False,False,Vehicle Breakdown,Other Landmark
2045125653264212366,https://x.com/MTPHereToHelp/status/2045125653264212366,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Fri Apr 17 13:02:06 +0000 2026,0,1,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2045111894961537162,https://x.com/MTPHereToHelp/status/2045111894961537162,"बेस्ट बसच्या बिघाडामुळे कोकरी आगर (अँटॉप हिल) येथे उत्तरेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Kokari Agar (Antop Hill) North Bound Due To BEST Bus Breakdown.
 #MTPTrafficUpdate",Fri Apr 17 12:07:26 +0000 2026,0,1,2,0,False,False,Vehicle Breakdown,Other Landmark
2045005716684222480,https://x.com/MTPHereToHelp/status/2045005716684222480,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Fri Apr 17 05:05:31 +0000 2026,0,0,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2045004390914998366,https://x.com/MTPHereToHelp/status/2045004390914998366,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Fri Apr 17 05:00:15 +0000 2026,0,0,0,0,False,False,Traffic Cleared / Normal,Other Landmark
2044996387008552966,https://x.com/MTPHereToHelp/status/2044996387008552966,The action has been taken by Oshiwara  Traffic Division,Fri Apr 17 04:28:27 +0000 2026,0,0,0,0,False,False,General Traffic Alert,Eastern Suburbs (EEH Axis)
2044992330869174653,https://x.com/MTPHereToHelp/status/2044992330869174653,"बेस्ट बसच्या बिघाडामुळे सिसिल जंक्शन (ताडदेव) येथे उत्तरेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Cicil Junction (Tardeo) North Bound Due To BEST Bus Breakdown.
 #MTPTrafficUpdate",Fri Apr 17 04:12:20 +0000 2026,0,2,2,0,False,False,Vehicle Breakdown,Other Landmark
2044978457449488674,https://x.com/MTPHereToHelp/status/2044978457449488674,"ट्रकच्या बिघाडामुळे परळ टी.टी ब्रिज (भोईवाडा) येथे दक्षिणेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Parel T.T Bridge (Bhoiwada ) South Bound  Due To Truck Breakdown.
 #MTPTrafficUpdate",Fri Apr 17 03:17:12 +0000 2026,0,2,5,0,False,False,Vehicle Breakdown,South Mumbai
2044884089250127957,https://x.com/MTPHereToHelp/status/2044884089250127957,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Thu Apr 16 21:02:13 +0000 2026,0,0,1,0,False,False,Traffic Cleared / Normal,Other Landmark
